timestamp_ns,frequency,cpu,time_relative_s
905313177832221,2600000.0,4,0.250730673
905313177834052,2600000.0,5,0.250732504
905313177835313,2600000.0,6,0.250733765
905313185778021,1950000.0,0,0.258676473
905313185780056,1950000.0,1,0.258678508
905313185781317,1950000.0,2,0.258679769
905313185782335,1950000.0,3,0.258680787
905313209041531,1950000.0,0,0.281939983
905313209041531,1950000.0,1,0.281939983
905313209041531,1950000.0,2,0.281939983
905313209041531,1950000.0,3,0.281939983
905313209041531,2600000.0,4,0.281939983
905313209041531,2600000.0,5,0.281939983
905313209041531,2600000.0,6,0.281939983
905313209041531,3105000.0,7,0.281939983
905313213233751,2245000.0,4,0.286132203
905313213234402,2245000.0,5,0.286132854
905313213235093,2245000.0,6,0.286133545
905313213884141,2600000.0,4,0.286782593
905313213884792,2600000.0,5,0.286783244
905313213885443,2600000.0,6,0.286783895
905313232211249,2245000.0,4,0.305109701
905313232212226,2245000.0,5,0.305110678
905313232212958,2245000.0,6,0.30511141
905313233047227,2600000.0,4,0.305945679
905313233047960,2600000.0,5,0.305946412
905313233048611,2600000.0,6,0.305947063
905313240445380,700000.0,7,0.313343832
905313243253852,2499000.0,7,0.316152304
905313261021837,1164000.0,7,0.333920289
905313269342719,1885000.0,7,0.342241171
905313270316067,2499000.0,7,0.343214519
905313272740505,3105000.0,7,0.345638957
905313274842353,2450000.0,4,0.347740805
905313274843126,2450000.0,5,0.347741578
905313274843777,2450000.0,6,0.347742229
905313275747870,2600000.0,4,0.348646322
905313275748562,2600000.0,5,0.348647014
905313275749172,2600000.0,6,0.348647624
905313289168443,700000.0,7,0.362066895
905313308169053,1696000.0,0,0.381067505
905313308169704,1696000.0,1,0.381068156
905313308170355,1696000.0,2,0.381068807
905313308171007,1696000.0,3,0.381069459
905313318181098,1425000.0,0,0.39107955
905313318181830,1425000.0,1,0.391080282
905313318182563,1425000.0,2,0.391081015
905313318183295,1425000.0,3,0.391081747
905313328199123,1098000.0,0,0.401097575
905313328200263,1098000.0,1,0.401098715
905313328201605,1098000.0,2,0.401100057
905313328202623,1098000.0,3,0.401101075
905313338611965,955000.0,0,0.411510417
905313338613105,955000.0,1,0.411511557
905313338614244,955000.0,2,0.411512696
905313338615342,955000.0,3,0.411513794
905313348659288,820000.0,0,0.42155774
905313348660590,820000.0,1,0.421559042
905313348661892,820000.0,2,0.421560344
905313348663153,820000.0,3,0.421561605
905313369734768,1885000.0,7,0.44263322
905313372082831,2499000.0,7,0.444981283
905313379981065,1950000.0,0,0.452879517
905313379984036,1950000.0,1,0.452882488
905313379986518,1950000.0,2,0.45288497
905313379989122,1950000.0,3,0.452887574
905313384239814,3105000.0,7,0.457138266
905313403557237,2367000.0,4,0.476455689
905313403557563,2367000.0,5,0.476456015
905313403557766,2367000.0,6,0.476456218
905313405249823,2600000.0,4,0.478148275
905313405250230,2600000.0,5,0.478148682
905313405250474,2600000.0,6,0.478148926
905313422741400,2245000.0,4,0.495639852
905313422742052,2245000.0,5,0.495640504
905313422742703,2245000.0,6,0.495641155
905313423347195,2600000.0,4,0.496245647
905313423347927,2600000.0,5,0.496246379
905313423348741,2600000.0,6,0.496247193
905313440828721,2245000.0,4,0.513727173
905313440829698,2245000.0,5,0.51372815
905313440830349,2245000.0,6,0.513728801
905313443001410,2600000.0,4,0.515899862
905313443001776,2600000.0,5,0.515900228
905313443002143,2600000.0,6,0.515900595
905313458531643,1950000.0,0,0.531430095
905313458531643,1950000.0,1,0.531430095
905313458531643,1950000.0,2,0.531430095
905313458531643,1950000.0,3,0.531430095
905313458531643,2600000.0,4,0.531430095
905313458531643,2600000.0,5,0.531430095
905313458531643,2600000.0,6,0.531430095
905313458531643,3105000.0,7,0.531430095
905313462684312,2245000.0,4,0.535582764
905313462685085,2245000.0,5,0.535583537
905313462685777,2245000.0,6,0.535584229
905313463680813,2600000.0,4,0.536579265
905313463681586,2600000.0,5,0.536580038
905313463682359,2600000.0,6,0.536580811
905313477176622,2943000.0,7,0.550075074
905313478025784,3105000.0,7,0.550924236
905313483071234,1945000.0,4,0.555969686
905313483071682,1945000.0,5,0.555970134
905313483071967,1945000.0,6,0.555970419
905313485811510,2600000.0,4,0.558709962
905313485811916,2600000.0,5,0.558710368
905313485812201,2600000.0,6,0.558710653
905313494850653,1745000.0,7,0.567749105
905313495744412,2687000.0,7,0.568642864
905313502132799,1945000.0,4,0.575031251
905313502133002,1945000.0,5,0.575031454
905313502133246,1945000.0,6,0.575031698
905313503235907,2130000.0,4,0.576134359
905313503236640,2130000.0,5,0.576135092
905313503237372,2130000.0,6,0.576135824
905313504983751,3105000.0,7,0.577882203
905313505013170,2600000.0,4,0.577911622
905313505013902,2600000.0,5,0.577912354
905313505014635,2600000.0,6,0.577913087
905313520672065,1945000.0,4,0.593570517
905313520672390,1945000.0,5,0.593570842
905313520672675,1945000.0,6,0.593571127
905313526332831,2600000.0,4,0.599231283
905313526333645,2600000.0,5,0.599232097
905313526334337,2600000.0,6,0.599232789
905313541606676,1945000.0,4,0.614505128
905313541607652,1945000.0,5,0.614506104
905313541608344,1945000.0,6,0.614506796
905313543109361,1849000.0,0,0.616007813
905313543110175,1849000.0,1,0.616008627
905313543110826,1849000.0,2,0.616009278
905313543111884,1849000.0,3,0.616010336
905313552260769,2600000.0,4,0.625159221
905313552261583,2600000.0,5,0.625160035
905313552262356,2600000.0,6,0.625160808
905313553145738,1696000.0,0,0.62604419
905313553146430,1696000.0,1,0.626044882
905313553147406,1696000.0,2,0.626045858
905313553148098,1696000.0,3,0.62604655
905313567265123,1945000.0,4,0.640163575
905313567265937,1945000.0,5,0.640164389
905313567267157,1945000.0,6,0.640165609
905313570251532,1557000.0,7,0.643149984
905313572280178,3105000.0,7,0.64517863
905313573226020,1328000.0,0,0.646124472
905313573227159,1328000.0,1,0.646125611
905313573227932,1328000.0,2,0.646126384
905313573228665,1328000.0,3,0.646127117
905313594306708,1696000.0,0,0.66720516
905313594307929,1696000.0,1,0.667206381
905313594309272,1696000.0,2,0.667207724
905313594310533,1696000.0,3,0.667208985
