time_100ms,cpu,cpu_util,time_relative_s
9050716,6,0.14818805,1.140678274
9050717,0,0.22051511,1.240678274
9050717,1,0.45340214,1.240678274
9050717,2,0.22916992,1.240678274
9050717,3,0.26816976,1.240678274
9050717,4,0.14744833,1.240678274
9050717,5,0.11969403,1.240678274
9050717,6,0.13538368,1.240678274
9050717,7,0.01248454,1.240678274
9050718,0,0.50646606,1.340678274
9050718,1,0.42156583,1.340678274
9050718,2,0.43779497,1.340678274
9050718,3,0.48568521,1.340678274
9050718,4,0.23759151,1.340678274
9050718,5,0.23380005,1.340678274
9050718,6,0.3697729,1.340678274
9050718,7,0.05489747,1.340678274
9050719,0,0.15100339,1.440678274
9050719,1,0.12104412,1.440678274
9050719,2,0.05505413,1.440678274
9050719,3,0.14294227,1.440678274
9050719,4,0.05558879,1.440678274
9050719,5,0.04276978,1.440678274
9050719,6,0.03500324,1.440678274
9050719,7,0.00372844,1.440678274
